"location","indicator","Unit","Date","Value"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1962","16.96555"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1963","17.12922"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1964","17.50367"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1965","18.15121"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1966","19.11255"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1967","20.09164"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1968","21.2788"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1969","23.057"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1970","24.45535"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1971","25.78132"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1972","27.272"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1973","29.48894"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1974","32.53216"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1975","35.23487"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1976","37.33448"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1977","39.98475"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1978","43.15174"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1979","47.72801"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1980","53.38195"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1981","58.61098"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1982","61.95359"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1983","64.09276"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1984","67.31618"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1985","70.41333"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1986","73.72204"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1987","78.11751"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1988","82.56843"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1989","87.4622"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1990","90.7718"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1991","93.73421"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1992","95.8578"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1993","97.72663"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1994","99.34281"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1995","101.3073"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1996","103.7343"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1997","105.8239"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1998","106.5502"
"Connecticut","Cost of Living Index","Index, High=High cost of living","1999","107.7625"
"Connecticut","Cost of Living Index","Index, High=High cost of living","2000","109.6964"
"Connecticut","Cost of Living Index","Index, High=High cost of living","2001","112.7058"
"Connecticut","Cost of Living Index","Index, High=High cost of living","2002","116.1632"
"Connecticut","Cost of Living Index","Index, High=High cost of living","2003","120.1853"
"Connecticut","Cost of Living Index","Index, High=High cost of living","2016","130.7"
"Connecticut","Cost of Living Index","Index, High=High cost of living","2017","125.7"
"Connecticut","Cost of Living Index","Index, High=High cost of living","2019","126.5"
"Connecticut","Cost of Living Index","Index, High=High cost of living","2020","123"
"Connecticut","Cost of Living Index","Index, High=High cost of living","2021","121.6"
"Connecticut","Cost of Living Index","Index, High=High cost of living","2022","116.8"
"Connecticut","Cost of Living Index","Index, High=High cost of living","2023","112.8"
"Delaware","Cost of Living Index","Index, High=High cost of living","1960","16.38194"
"Delaware","Cost of Living Index","Index, High=High cost of living","1961","16.41385"
"Delaware","Cost of Living Index","Index, High=High cost of living","1962","16.71974"
"Delaware","Cost of Living Index","Index, High=High cost of living","1963","16.45209"
"Delaware","Cost of Living Index","Index, High=High cost of living","1964","16.88315"
"Delaware","Cost of Living Index","Index, High=High cost of living","1965","17.51669"
"Delaware","Cost of Living Index","Index, High=High cost of living","1966","18.15665"
"Delaware","Cost of Living Index","Index, High=High cost of living","1967","18.72865"
"Delaware","Cost of Living Index","Index, High=High cost of living","1968","19.63106"
"Delaware","Cost of Living Index","Index, High=High cost of living","1969","21.23108"
"Delaware","Cost of Living Index","Index, High=High cost of living","1970","22.40087"
"Delaware","Cost of Living Index","Index, High=High cost of living","1971","23.52072"
"Delaware","Cost of Living Index","Index, High=High cost of living","1972","24.62854"
"Delaware","Cost of Living Index","Index, High=High cost of living","1973","26.37023"
"Delaware","Cost of Living Index","Index, High=High cost of living","1974","28.89659"
"Delaware","Cost of Living Index","Index, High=High cost of living","1975","31.12344"
"Delaware","Cost of Living Index","Index, High=High cost of living","1976","32.97638"
"Delaware","Cost of Living Index","Index, High=High cost of living","1977","35.12069"
"Delaware","Cost of Living Index","Index, High=High cost of living","1978","37.68188"
"Delaware","Cost of Living Index","Index, High=High cost of living","1979","41.4229"
"Delaware","Cost of Living Index","Index, High=High cost of living","1980","46.13505"
"Delaware","Cost of Living Index","Index, High=High cost of living","1981","50.65116"
"Delaware","Cost of Living Index","Index, High=High cost of living","1982","53.77861"
"Delaware","Cost of Living Index","Index, High=High cost of living","1983","55.94538"
"Delaware","Cost of Living Index","Index, High=High cost of living","1984","57.86776"
"Delaware","Cost of Living Index","Index, High=High cost of living","1985","59.79983"
"Delaware","Cost of Living Index","Index, High=High cost of living","1986","61.41478"
"Delaware","Cost of Living Index","Index, High=High cost of living","1987","63.93943"
"Delaware","Cost of Living Index","Index, High=High cost of living","1988","66.59602"
"Delaware","Cost of Living Index","Index, High=High cost of living","1989","69.76958"
"Delaware","Cost of Living Index","Index, High=High cost of living","1990","73.00211"
"Delaware","Cost of Living Index","Index, High=High cost of living","1991","75.03926"
"Delaware","Cost of Living Index","Index, High=High cost of living","1992","76.84564"
"Delaware","Cost of Living Index","Index, High=High cost of living","1993","78.5827"
"Delaware","Cost of Living Index","Index, High=High cost of living","1994","80.3345"
"Delaware","Cost of Living Index","Index, High=High cost of living","1995","82.34947"
"Delaware","Cost of Living Index","Index, High=High cost of living","1996","84.69015"
"Delaware","Cost of Living Index","Index, High=High cost of living","1997","86.55653"
"Delaware","Cost of Living Index","Index, High=High cost of living","1998","87.96274"
"Delaware","Cost of Living Index","Index, High=High cost of living","1999","89.6734"
"Delaware","Cost of Living Index","Index, High=High cost of living","2000","92.86591"
"Delaware","Cost of Living Index","Index, High=High cost of living","2001","95.1684"
"Delaware","Cost of Living Index","Index, High=High cost of living","2002","97.04244"
"Delaware","Cost of Living Index","Index, High=High cost of living","2003","99.31626"
"Delaware","Cost of Living Index","Index, High=High cost of living","2016","102.6"
"Delaware","Cost of Living Index","Index, High=High cost of living","2017","102.9"
"Delaware","Cost of Living Index","Index, High=High cost of living","2019","107.9"
"Delaware","Cost of Living Index","Index, High=High cost of living","2020","107.7"
"Delaware","Cost of Living Index","Index, High=High cost of living","2021","107.9"
"Delaware","Cost of Living Index","Index, High=High cost of living","2022","105.6"
"Delaware","Cost of Living Index","Index, High=High cost of living","2023","101.1"
"Delaware","Cost of Living Index","Index, High=High cost of living","2017Q1","102.5"
"Delaware","Cost of Living Index","Index, High=High cost of living","2017Q2","102.2"
"Delaware","Cost of Living Index","Index, High=High cost of living","2017Q3","103.5"
"Delaware","Cost of Living Index","Index, High=High cost of living","2018Q1","105.4"
"Delaware","Cost of Living Index","Index, High=High cost of living","2019Q1","35"
"Delaware","Cost of Living Index","Index, High=High cost of living","2019Q2","107.1"
"Delaware","Cost of Living Index","Index, High=High cost of living","2019Q3","107.6"
"Delaware","Cost of Living Index","Index, High=High cost of living","2020Q1","107.7"
"Delaware","Cost of Living Index","Index, High=High cost of living","2020Q3","107.9"
"Delaware","Cost of Living Index","Index, High=High cost of living","2020Q4","108.3"
"Delaware","Cost of Living Index","Index, High=High cost of living","2021Q1","105.3"
"Delaware","Cost of Living Index","Index, High=High cost of living","2021Q2","108"
"Delaware","Cost of Living Index","Index, High=High cost of living","2021Q3","106.6"
"Delaware","Cost of Living Index","Index, High=High cost of living","2022Q1","105.8"
"Delaware","Cost of Living Index","Index, High=High cost of living","2022Q2","103.9"
"Delaware","Cost of Living Index","Index, High=High cost of living","2022Q3","105.4"
"Delaware","Cost of Living Index","Index, High=High cost of living","2023Q1","102.6"
"Delaware","Cost of Living Index","Index, High=High cost of living","2023Q2","103.3"
"Delaware","Cost of Living Index","Index, High=High cost of living","2023Q3","100.8"
"Florida","Cost of Living Index","Index, High=High cost of living","1960","11.21549"
"Florida","Cost of Living Index","Index, High=High cost of living","1961","11.20348"
"Florida","Cost of Living Index","Index, High=High cost of living","1962","11.46191"
"Florida","Cost of Living Index","Index, High=High cost of living","1963","11.68234"
"Florida","Cost of Living Index","Index, High=High cost of living","1964","12.20022"
